case_id,category,common_validation_errors,common_validation_valid,created_at,difficulty,discovered_joins,evaluation_policy_violations,execution_result_hash,execution_succeeded,explain_passed,failure_category,failure_reason,generated_sql,gold,latency_ms,ontology_policy_errors,ontology_policy_valid,predicted_status,question,raw_model_output,referenced_columns,referenced_tables,retrieved_columns,retrieved_context,retrieved_tables,run_id,selected_sql_asset_id,selected_template_rank,semantic_output,sql_asset_candidates,sql_rewrite,status,success,template_adopted,template_compatible,template_rejection_reasons,token_usage
filter-06,时间、用户过滤和 IN,[],True,2026-07-30T02:57:45.190950Z,medium,[],"[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",22064146ef3004873e0f96fcae18ef7a8fb121995f9002baf46d322942b138e7,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    SUM(txn_amount_cny) AS total_amount
FROM 
    dwd_card_transaction
WHERE 
    transaction_date >= CURRENT_DATE - INTERVAL '7 days'
    AND transaction_channel IN ('APP', 'POS')
    AND card_type = '信用卡'","{""columns"": [""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_channel"", ""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [], ""expected_status"": ""success"", ""joins"": [], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""6be13b2fb30d09542e19eaaf879c7e1a3826ea5cfeb61a598ce2db41908fb4ac"", ""semantic_filters"": [], ""sql"": ""SELECT SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' AND t.transaction_date >= DATE '2026-07-16' - INTERVAL '7 days' AND t.transaction_channel IN ('APP', 'POS')"", ""tables"": [""dwd_card_transaction""], ""time_range"": {""days"": 7, ""kind"": ""relative_days""}}",1043.8,,,success,查询近7天APP和POS渠道信用卡交易金额,"```sql
SELECT 
    SUM(txn_amount_cny) AS total_amount
FROM 
    dwd_card_transaction
WHERE 
    transaction_date >= CURRENT_DATE - INTERVAL '7 days'
    AND transaction_channel IN ('APP', 'POS')
    AND card_type = '信用卡';
```",[],"[""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2660, ""output_tokens"": 62, ""total_tokens"": 2722}"
filter-07,时间、用户过滤和 IN,[],True,2026-07-30T02:57:46.030644Z,medium,[],"[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",141315bc82075a8874a1c8f8ac4a6f80301c077be3f4c9b7224f2ff56b1bc8e4,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    transaction_channel,
    SUM(txn_amount_cny) AS total_amount_cny
FROM dwd_card_transaction
WHERE transaction_date >= CURRENT_DATE - INTERVAL '30 days'
  AND transaction_channel IN ('APP', 'POS')
GROUP BY transaction_channel","{""columns"": [""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_channel"", ""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [], ""expected_status"": ""success"", ""joins"": [], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""f388a4de903861a1cc15fa17d02b280e8876462a311ad2cc57bb7dd06e203d8b"", ""semantic_filters"": [], ""sql"": ""SELECT SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' AND t.transaction_date >= DATE '2026-07-16' - INTERVAL '30 days' AND t.transaction_channel IN ('APP', 'POS')"", ""tables"": [""dwd_card_transaction""], ""time_range"": {""days"": 30, ""kind"": ""relative_days""}}",834.6,,,success,查询近30天APP和POS渠道信用卡交易金额,"```sql
SELECT 
    transaction_channel,
    SUM(txn_amount_cny) AS total_amount_cny
FROM dwd_card_transaction
WHERE transaction_date >= CURRENT_DATE - INTERVAL '30 days'
  AND transaction_channel IN ('APP', 'POS')
GROUP BY transaction_channel;
```",[],"[""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2660, ""output_tokens"": 63, ""total_tokens"": 2723}"
filter-08,时间、用户过滤和 IN,[],True,2026-07-30T02:57:46.854372Z,medium,[],"[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",7e3d6870d45da2f54e0b59651f8fc8e4c386b29046712c078da2eaf8c0383f21,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    SUM(txn_amount_cny) AS total_amount
FROM 
    dwd_card_transaction
WHERE 
    transaction_channel IN ('APP', 'POS')
    AND transaction_date >= CURRENT_DATE - INTERVAL '60 days'","{""columns"": [""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_channel"", ""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [], ""expected_status"": ""success"", ""joins"": [], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""c22807916c1ace79dfd3c8b06493fe253b0689cfd0444ea2e8f3bc20b4fc8c3e"", ""semantic_filters"": [], ""sql"": ""SELECT SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' AND t.transaction_date >= DATE '2026-07-16' - INTERVAL '60 days' AND t.transaction_channel IN ('APP', 'POS')"", ""tables"": [""dwd_card_transaction""], ""time_range"": {""days"": 60, ""kind"": ""relative_days""}}",819.51,,,success,查询近60天APP和POS渠道信用卡交易金额,"```sql
SELECT 
    SUM(txn_amount_cny) AS total_amount
FROM 
    dwd_card_transaction
WHERE 
    transaction_channel IN ('APP', 'POS')
    AND transaction_date >= CURRENT_DATE - INTERVAL '60 days';
```",[],"[""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2660, ""output_tokens"": 54, ""total_tokens"": 2714}"
filter-09,时间、用户过滤和 IN,[],True,2026-07-30T02:57:47.750380Z,medium,[],"[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",e1174911794dde5a63dbbb7cce403cc3499806041d9735cb84dec061b5e13bc9,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    SUM(txn_amount_cny) AS total_amount
FROM 
    dwd_card_transaction
WHERE 
    transaction_channel IN ('APP', 'POS')
    AND transaction_date >= CURRENT_DATE - INTERVAL '14 days'","{""columns"": [""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_channel"", ""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [], ""expected_status"": ""success"", ""joins"": [], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""fda8b34111491e593f243079b43142e59ab5e100ffb3843b472b3daf4f14f399"", ""semantic_filters"": [], ""sql"": ""SELECT SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' AND t.transaction_date >= DATE '2026-07-16' - INTERVAL '14 days' AND t.transaction_channel IN ('APP', 'POS')"", ""tables"": [""dwd_card_transaction""], ""time_range"": {""days"": 14, ""kind"": ""relative_days""}}",891.48,,,success,查询最近两周APP和POS渠道信用卡交易金额,"```sql
SELECT 
    SUM(txn_amount_cny) AS total_amount
FROM 
    dwd_card_transaction
WHERE 
    transaction_channel IN ('APP', 'POS')
    AND transaction_date >= CURRENT_DATE - INTERVAL '14 days';
```",[],"[""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2659, ""output_tokens"": 54, ""total_tokens"": 2713}"
filter-10,时间、用户过滤和 IN,[],True,2026-07-30T02:57:48.972327Z,medium,[],"[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",bba67e06449d84c8aa4b7bbedac505d06ff53527c94ea6a19e8e7825e7cba95f,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    dct.transaction_date,
    dct.transaction_channel,
    SUM(dct.txn_amount_cny) AS total_txn_amount_cny
FROM 
    dwd_card_transaction dct
WHERE 
    dct.transaction_date >= '2026-07-01' 
    AND dct.transaction_date < '2026-08-01'
    AND dct.transaction_channel IN ('APP', 'POS')
    AND dct.card_type = '信用卡'
GROUP BY 
    dct.transaction_date,
    dct.transaction_channel
ORDER BY 
    dct.transaction_date,
    dct.transaction_channel","{""columns"": [""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_channel"", ""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [], ""expected_status"": ""success"", ""joins"": [], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""ef8fad266fc2ec59f99857c38d8fb065db2185d4ad2cd5d05b157b7d836180cb"", ""semantic_filters"": [], ""sql"": ""SELECT SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' AND t.transaction_date BETWEEN DATE '2026-07-01' AND DATE '2026-07-31' AND t.transaction_channel IN ('APP', 'POS')"", ""tables"": [""dwd_card_transaction""], ""time_range"": {""end"": ""2026-07-31"", ""kind"": ""absolute"", ""start"": ""2026-07-01""}}",1215.86,,,success,查询2026年7月APP和POS渠道信用卡交易金额,"```sql
SELECT 
    dct.transaction_date,
    dct.transaction_channel,
    SUM(dct.txn_amount_cny) AS total_txn_amount_cny
FROM 
    dwd_card_transaction dct
WHERE 
    dct.transaction_date >= '2026-07-01' 
    AND dct.transaction_date < '2026-08-01'
    AND dct.transaction_channel IN ('APP', 'POS')
    AND dct.card_type = '信用卡'
GROUP BY 
    dct.transaction_date,
    dct.transaction_channel
ORDER BY 
    dct.transaction_date,
    dct.transaction_channel;
```","[""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_channel"", ""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.txn_amount_cny""]","[""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2662, ""output_tokens"": 145, ""total_tokens"": 2807}"
top-01,Top N 和排序,[],True,2026-07-30T02:57:50.014449Z,medium,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",5247cb2902788009d82c7f9cfcd75e74ef2cd7708337a1294bca0446487bedce,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT b.branch_id, b.branch_name, SUM(ct.txn_amount_cny) AS total_amount
FROM dwd_card_transaction ct
JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE ct.card_type = 'credit'
GROUP BY b.branch_id, b.branch_name
ORDER BY total_amount DESC
LIMIT 3","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""e5b21db047d84bf2e613e375ad7bc5942230af780a505f18cda56e1c93986bc6"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY credit_card_transaction_amount DESC LIMIT 3"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",1033.48,,,success,查询信用卡交易金额最高的前3个分行,"SELECT b.branch_id, b.branch_name, SUM(ct.txn_amount_cny) AS total_amount
FROM dwd_card_transaction ct
JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE ct.card_type = 'credit'
GROUP BY b.branch_id, b.branch_name
ORDER BY total_amount DESC
LIMIT 3;","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2658, ""output_tokens"": 80, ""total_tokens"": 2738}"
top-02,Top N 和排序,[],True,2026-07-30T02:57:51.213570Z,medium,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",b6a2b2e526a25a3a3f5372c505a11fd2274243b8db4fa9a18aaaf33f52bc4b05,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_transaction_amount
FROM 
    dwd_card_transaction ct
JOIN 
    dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_transaction_amount DESC
LIMIT 4","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""4afb2ed2cf3a16e30d331ccb208f764d69038c73ffa52f1e151d74156fa713ef"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY credit_card_transaction_amount DESC LIMIT 4"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",1194.66,,,success,查询信用卡交易金额最高的前4个分行,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_transaction_amount
FROM 
    dwd_card_transaction ct
JOIN 
    dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_transaction_amount DESC
LIMIT 4;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2658, ""output_tokens"": 102, ""total_tokens"": 2760}"
top-03,Top N 和排序,[],True,2026-07-30T02:57:52.234697Z,medium,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",b6a2b2e526a25a3a3f5372c505a11fd2274243b8db4fa9a18aaaf33f52bc4b05,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_transaction_amount
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_transaction_amount DESC
LIMIT 5","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""ac1b812cc23805a71257f8fde922e4c2df907961ca085c86817084bbca0c87f0"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY credit_card_transaction_amount DESC LIMIT 5"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",1016.37,,,success,查询信用卡交易金额最高的前5个分行,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_transaction_amount
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_transaction_amount DESC
LIMIT 5;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2658, ""output_tokens"": 100, ""total_tokens"": 2758}"
top-04,Top N 和排序,[],True,2026-07-30T02:57:53.361132Z,medium,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",5247cb2902788009d82c7f9cfcd75e74ef2cd7708337a1294bca0446487bedce,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_amount
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_amount DESC
LIMIT 6","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""ac1b812cc23805a71257f8fde922e4c2df907961ca085c86817084bbca0c87f0"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY credit_card_transaction_amount DESC LIMIT 6"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",1122.16,,,success,查询信用卡交易金额最高的前6个分行,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_amount
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_amount DESC
LIMIT 6;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2658, ""output_tokens"": 96, ""total_tokens"": 2754}"
top-05,Top N 和排序,[],True,2026-07-30T02:57:54.361220Z,medium,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",5247cb2902788009d82c7f9cfcd75e74ef2cd7708337a1294bca0446487bedce,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_amount
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_amount DESC
LIMIT 7","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""ac1b812cc23805a71257f8fde922e4c2df907961ca085c86817084bbca0c87f0"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY credit_card_transaction_amount DESC LIMIT 7"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",994.83,,,success,查询信用卡交易金额最高的前7个分行,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_amount
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_amount DESC
LIMIT 7;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2658, ""output_tokens"": 96, ""total_tokens"": 2754}"
top-06,Top N 和排序,[],True,2026-07-30T02:57:55.381510Z,medium,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",b6a2b2e526a25a3a3f5372c505a11fd2274243b8db4fa9a18aaaf33f52bc4b05,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_transaction_amount
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_transaction_amount DESC
LIMIT 8","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""ac1b812cc23805a71257f8fde922e4c2df907961ca085c86817084bbca0c87f0"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY credit_card_transaction_amount DESC LIMIT 8"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",1011.75,,,success,查询信用卡交易金额最高的前8个分行,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_transaction_amount
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_transaction_amount DESC
LIMIT 8;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2658, ""output_tokens"": 100, ""total_tokens"": 2758}"
